Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-19 12:45:00-04:00,168.0399932861328,168.0500030517578,167.9416046142578,167.9600067138672,86699,0.0,0.0
2023-04-19 12:46:00-04:00,167.9600067138672,167.9709930419922,167.86000061035156,167.87890625,86642,0.0,0.0
2023-04-19 12:47:00-04:00,167.87420654296875,167.91000366210938,167.86000061035156,167.89500427246094,82599,0.0,0.0
2023-04-19 12:48:00-04:00,167.88999938964844,167.90499877929688,167.8621063232422,167.86500549316406,56646,0.0,0.0
2023-04-19 12:49:00-04:00,167.86500549316406,167.875,167.81019592285156,167.85499572753906,107467,0.0,0.0
2023-04-19 12:50:00-04:00,167.8583984375,167.8699951171875,167.8101043701172,167.83999633789062,61940,0.0,0.0
2023-04-19 12:51:00-04:00,167.84100341796875,167.88999938964844,167.8300018310547,167.86000061035156,72541,0.0,0.0
2023-04-19 12:52:00-04:00,167.8612060546875,167.92999267578125,167.86000061035156,167.9250030517578,0,0.0,0.0
2023-04-19 12:53:00-04:00,167.9199981689453,167.9199981689453,167.8699951171875,167.8699951171875,47086,0.0,0.0
2023-04-19 12:54:00-04:00,167.8800048828125,167.91900634765625,167.86019897460938,167.88999938964844,37200,0.0,0.0
2023-04-19 12:55:00-04:00,167.89999389648438,167.92999267578125,167.8701934814453,167.88999938964844,40285,0.0,0.0
2023-04-19 12:56:00-04:00,167.88999938964844,167.89999389648438,167.83999633789062,167.86000061035156,49714,0.0,0.0
2023-04-19 12:57:00-04:00,167.86000061035156,167.8800048828125,167.82000732421875,167.84410095214844,65795,0.0,0.0
2023-04-19 12:58:00-04:00,167.83999633789062,167.89999389648438,167.8300018310547,167.89889526367188,60859,0.0,0.0
2023-04-19 12:59:00-04:00,167.89149475097656,167.89500427246094,167.83999633789062,167.84010314941406,49697,0.0,0.0
2023-04-19 13:00:00-04:00,167.84500122070312,167.8679962158203,167.72999572753906,167.7489013671875,101232,0.0,0.0
2023-04-19 13:01:00-04:00,167.74009704589844,167.77999877929688,167.72999572753906,167.74000549316406,106624,0.0,0.0
2023-04-19 13:02:00-04:00,167.7353973388672,167.77999877929688,167.72000122070312,167.76339721679688,66447,0.0,0.0
2023-04-19 13:03:00-04:00,167.75999450683594,167.78689575195312,167.75,167.77940368652344,41870,0.0,0.0
2023-04-19 13:04:00-04:00,167.7899932861328,167.80999755859375,167.76010131835938,167.8000030517578,32622,0.0,0.0
2023-04-19 13:05:00-04:00,167.7949981689453,167.8972930908203,167.7902069091797,167.8972930908203,69419,0.0,0.0
2023-04-19 13:06:00-04:00,167.89500427246094,167.9499969482422,167.83999633789062,167.93519592285156,0,0.0,0.0
2023-04-19 13:07:00-04:00,167.9499969482422,168.00999450683594,167.9420928955078,167.97000122070312,93343,0.0,0.0
2023-04-19 13:08:00-04:00,167.97000122070312,167.97500610351562,167.92999267578125,167.9600067138672,59145,0.0,0.0
2023-04-19 13:09:00-04:00,167.9613037109375,167.97999572753906,167.91140747070312,167.92999267578125,44124,0.0,0.0
2023-04-19 13:10:00-04:00,167.92999267578125,168.01499938964844,167.91000366210938,167.99099731445312,59980,0.0,0.0
2023-04-19 13:11:00-04:00,167.9949951171875,168.02749633789062,167.97999572753906,168.02749633789062,72078,0.0,0.0
2023-04-19 13:12:00-04:00,168.02059936523438,168.0800018310547,168.00999450683594,168.07000732421875,77936,0.0,0.0
2023-04-19 13:13:00-04:00,168.0800018310547,168.0800018310547,168.00999450683594,168.02090454101562,78044,0.0,0.0
2023-04-19 13:14:00-04:00,168.02499389648438,168.08999633789062,168.02499389648438,168.05299377441406,58303,0.0,0.0
2023-04-19 13:15:00-04:00,168.0500030517578,168.0500030517578,167.972900390625,167.97500610351562,63006,0.0,0.0
2023-04-19 13:16:00-04:00,167.97999572753906,168.00999450683594,167.91000366210938,167.91990661621094,43155,0.0,0.0
2023-04-19 13:17:00-04:00,167.91000366210938,167.9149932861328,167.74000549316406,167.8300018310547,162705,0.0,0.0
2023-04-19 13:18:00-04:00,167.8311004638672,167.86000061035156,167.75999450683594,167.7899932861328,74863,0.0,0.0
2023-04-19 13:19:00-04:00,167.78799438476562,167.7899932861328,167.6300048828125,167.77000427246094,171746,0.0,0.0
2023-04-19 13:20:00-04:00,167.77499389648438,167.7899932861328,167.69000244140625,167.7281036376953,75443,0.0,0.0
2023-04-19 13:21:00-04:00,167.72500610351562,167.83880615234375,167.72000122070312,167.8350067138672,74562,0.0,0.0
2023-04-19 13:22:00-04:00,167.83999633789062,167.86000061035156,167.80999755859375,167.82000732421875,53190,0.0,0.0
2023-04-19 13:23:00-04:00,167.82000732421875,167.85000610351562,167.8101043701172,167.8350067138672,42176,0.0,0.0
2023-04-19 13:24:00-04:00,167.83999633789062,167.8800048828125,167.83009338378906,167.84500122070312,45537,0.0,0.0
2023-04-19 13:25:00-04:00,167.85000610351562,167.85499572753906,167.8000030517578,167.8321075439453,42745,0.0,0.0
2023-04-19 13:26:00-04:00,167.83009338378906,167.8699951171875,167.83009338378906,167.83999633789062,36042,0.0,0.0
2023-04-19 13:27:00-04:00,167.8489990234375,167.8699951171875,167.8300018310547,167.86619567871094,34580,0.0,0.0
2023-04-19 13:28:00-04:00,167.8699951171875,167.97000122070312,167.8699951171875,167.93809509277344,68162,0.0,0.0
2023-04-19 13:29:00-04:00,167.94000244140625,167.95790100097656,167.91000366210938,167.9199981689453,53261,0.0,0.0
2023-04-19 13:30:00-04:00,167.92999267578125,167.9600067138672,167.9199981689453,167.9501953125,54327,0.0,0.0
2023-04-19 13:31:00-04:00,167.9600067138672,167.97999572753906,167.95010375976562,167.97999572753906,36863,0.0,0.0
2023-04-19 13:32:00-04:00,167.97500610351562,168.00999450683594,167.97279357910156,168.00799560546875,87944,0.0,0.0
2023-04-19 13:33:00-04:00,168.0,168.00999450683594,167.9600067138672,167.97500610351562,69302,0.0,0.0
2023-04-19 13:34:00-04:00,167.97000122070312,167.99000549316406,167.92019653320312,167.94000244140625,52513,0.0,0.0
2023-04-19 13:35:00-04:00,167.92999267578125,167.92999267578125,167.80999755859375,167.82000732421875,88334,0.0,0.0
2023-04-19 13:36:00-04:00,167.8300018310547,167.8950958251953,167.82000732421875,167.8739013671875,51346,0.0,0.0
2023-04-19 13:37:00-04:00,167.88999938964844,167.89120483398438,167.85000610351562,167.86000061035156,31290,0.0,0.0
2023-04-19 13:38:00-04:00,167.86000061035156,167.8699951171875,167.7823944091797,167.7899932861328,47401,0.0,0.0
2023-04-19 13:39:00-04:00,167.78500366210938,167.78500366210938,167.74000549316406,167.75,42659,0.0,0.0
2023-04-19 13:40:00-04:00,167.75,167.83999633789062,167.74000549316406,167.83999633789062,50688,0.0,0.0
2023-04-19 13:41:00-04:00,167.85000610351562,167.85000610351562,167.77999877929688,167.82899475097656,46593,0.0,0.0
2023-04-19 13:42:00-04:00,167.8300018310547,167.86000061035156,167.7899932861328,167.81500244140625,43158,0.0,0.0
2023-04-19 13:43:00-04:00,167.81910705566406,167.83999633789062,167.7899932861328,167.8101043701172,41399,0.0,0.0
2023-04-19 13:44:00-04:00,167.80999755859375,167.81500244140625,167.74009704589844,167.75,47326,0.0,0.0
2023-04-19 13:45:00-04:00,167.7550048828125,167.77999877929688,167.72000122070312,167.72999572753906,92193,0.0,0.0
2023-04-19 13:46:00-04:00,167.72999572753906,167.72999572753906,167.6750030517578,167.71499633789062,50393,0.0,0.0
2023-04-19 13:47:00-04:00,167.72000122070312,167.77999877929688,167.72000122070312,167.77000427246094,55251,0.0,0.0
2023-04-19 13:48:00-04:00,167.77000427246094,167.80999755859375,167.72000122070312,167.73190307617188,56682,0.0,0.0
2023-04-19 13:49:00-04:00,167.73500061035156,167.78500366210938,167.73370361328125,167.78500366210938,37491,0.0,0.0
2023-04-19 13:50:00-04:00,167.77999877929688,167.79550170898438,167.75,167.7799072265625,52400,0.0,0.0
2023-04-19 13:51:00-04:00,167.77000427246094,167.83999633789062,167.75999450683594,167.8350067138672,47589,0.0,0.0
2023-04-19 13:52:00-04:00,167.83999633789062,167.8699951171875,167.83999633789062,167.86000061035156,73915,0.0,0.0
2023-04-19 13:53:00-04:00,167.86000061035156,167.87669372558594,167.8249969482422,167.86000061035156,85198,0.0,0.0
2023-04-19 13:54:00-04:00,167.8699951171875,167.8800048828125,167.83999633789062,167.85499572753906,45430,0.0,0.0
2023-04-19 13:55:00-04:00,167.85000610351562,167.86000061035156,167.8011016845703,167.80599975585938,37063,0.0,0.0
2023-04-19 13:56:00-04:00,167.8000030517578,167.83999633789062,167.77000427246094,167.8300018310547,43335,0.0,0.0
2023-04-19 13:57:00-04:00,167.8300018310547,167.84500122070312,167.8000030517578,167.82000732421875,46274,0.0,0.0
2023-04-19 13:58:00-04:00,167.82000732421875,167.8300018310547,167.75010681152344,167.77999877929688,54607,0.0,0.0
2023-04-19 13:59:00-04:00,167.77749633789062,167.80999755859375,167.77000427246094,167.80999755859375,33535,0.0,0.0
2023-04-19 14:00:00-04:00,167.80999755859375,168.0500030517578,167.80999755859375,167.97999572753906,196154,0.0,0.0
2023-04-19 14:01:00-04:00,167.97000122070312,167.97999572753906,167.89019775390625,167.9250030517578,68200,0.0,0.0
2023-04-19 14:02:00-04:00,167.9199981689453,167.94500732421875,167.8699951171875,167.94500732421875,151521,0.0,0.0
2023-04-19 14:03:00-04:00,167.94000244140625,167.94000244140625,167.82000732421875,167.84500122070312,54066,0.0,0.0
2023-04-19 14:04:00-04:00,167.83999633789062,167.85000610351562,167.58999633789062,167.63999938964844,154999,0.0,0.0
2023-04-19 14:05:00-04:00,167.6300048828125,167.66000366210938,167.61000061035156,167.6300048828125,74422,0.0,0.0
2023-04-19 14:06:00-04:00,167.63499450683594,167.69000244140625,167.6300048828125,167.6802978515625,66236,0.0,0.0
2023-04-19 14:07:00-04:00,167.68499755859375,167.7100067138672,167.6199951171875,167.70799255371094,69595,0.0,0.0
2023-04-19 14:08:00-04:00,167.70989990234375,167.7100067138672,167.64999389648438,167.6999969482422,54625,0.0,0.0
2023-04-19 14:09:00-04:00,167.7100067138672,167.74000549316406,167.63999938964844,167.6842041015625,86784,0.0,0.0
2023-04-19 14:10:00-04:00,167.6699981689453,167.72999572753906,167.66000366210938,167.72999572753906,47652,0.0,0.0
2023-04-19 14:11:00-04:00,167.72999572753906,167.74000549316406,167.69000244140625,167.72169494628906,41649,0.0,0.0
2023-04-19 14:12:00-04:00,167.72470092773438,167.77000427246094,167.72000122070312,167.72999572753906,242914,0.0,0.0
2023-04-19 14:13:00-04:00,167.74000549316406,167.7550048828125,167.6999969482422,167.72000122070312,39869,0.0,0.0
2023-04-19 14:14:00-04:00,167.72500610351562,167.7799072265625,167.7100067138672,167.77000427246094,35508,0.0,0.0
2023-04-19 14:15:00-04:00,167.77000427246094,167.80499267578125,167.74000549316406,167.8000030517578,65441,0.0,0.0
2023-04-19 14:16:00-04:00,167.7899932861328,167.8300018310547,167.77000427246094,167.80999755859375,73186,0.0,0.0
2023-04-19 14:17:00-04:00,167.80999755859375,167.8115997314453,167.75,167.76730346679688,40819,0.0,0.0
2023-04-19 14:18:00-04:00,167.76499938964844,167.82000732421875,167.76010131835938,167.8000946044922,41662,0.0,0.0
2023-04-19 14:19:00-04:00,167.8000030517578,167.80999755859375,167.74009704589844,167.78860473632812,52659,0.0,0.0
2023-04-19 14:20:00-04:00,167.78990173339844,167.80999755859375,167.77000427246094,167.7902069091797,40076,0.0,0.0
2023-04-19 14:21:00-04:00,167.8000030517578,167.8572998046875,167.7989959716797,167.83999633789062,70467,0.0,0.0
2023-04-19 14:22:00-04:00,167.8350067138672,167.86000061035156,167.7899932861328,167.82899475097656,43430,0.0,0.0
2023-04-19 14:23:00-04:00,167.8300018310547,167.91000366210938,167.80999755859375,167.88999938964844,59469,0.0,0.0
2023-04-19 14:24:00-04:00,167.8800048828125,167.92999267578125,167.86000061035156,167.92999267578125,70143,0.0,0.0
2023-04-19 14:25:00-04:00,167.92010498046875,167.97000122070312,167.89999389648438,167.9600067138672,81919,0.0,0.0
2023-04-19 14:26:00-04:00,167.95849609375,167.96499633789062,167.91000366210938,167.92999267578125,51471,0.0,0.0
2023-04-19 14:27:00-04:00,167.92999267578125,167.9600067138672,167.91000366210938,167.91000366210938,62722,0.0,0.0
2023-04-19 14:28:00-04:00,167.89999389648438,167.91000366210938,167.83999633789062,167.8428955078125,56393,0.0,0.0
2023-04-19 14:29:00-04:00,167.84640502929688,167.89999389648438,167.83999633789062,167.89999389648438,36677,0.0,0.0
2023-04-19 14:30:00-04:00,167.89999389648438,167.9499969482422,167.88999938964844,167.9149932861328,56626,0.0,0.0
2023-04-19 14:31:00-04:00,167.9199981689453,167.94659423828125,167.8699951171875,167.88690185546875,57129,0.0,0.0
2023-04-19 14:32:00-04:00,167.8885955810547,167.8885955810547,167.82850646972656,167.8300018310547,36948,0.0,0.0
2023-04-19 14:33:00-04:00,167.8300018310547,167.8300018310547,167.7100067138672,167.75070190429688,86056,0.0,0.0
2023-04-19 14:34:00-04:00,167.77000427246094,167.8300018310547,167.75999450683594,167.8000030517578,47788,0.0,0.0
2023-04-19 14:35:00-04:00,167.8000030517578,167.85000610351562,167.77000427246094,167.83779907226562,69850,0.0,0.0
2023-04-19 14:36:00-04:00,167.83999633789062,167.84719848632812,167.77000427246094,167.83009338378906,98763,0.0,0.0
2023-04-19 14:37:00-04:00,167.8249969482422,167.82989501953125,167.7899932861328,167.81100463867188,36669,0.0,0.0
2023-04-19 14:38:00-04:00,167.8300018310547,167.8800048828125,167.8153076171875,167.8721923828125,53638,0.0,0.0
2023-04-19 14:39:00-04:00,167.8699951171875,167.97999572753906,167.8699951171875,167.96009826660156,81158,0.0,0.0
2023-04-19 14:40:00-04:00,167.96499633789062,168.02999877929688,167.9600067138672,168.02999877929688,97117,0.0,0.0
2023-04-19 14:41:00-04:00,168.02000427246094,168.0800018310547,168.0,168.0500946044922,81973,0.0,0.0
2023-04-19 14:42:00-04:00,168.05299377441406,168.0699005126953,168.00999450683594,168.02499389648438,88791,0.0,0.0
2023-04-19 14:43:00-04:00,168.02000427246094,168.0399932861328,168.0,168.02870178222656,58117,0.0,0.0
2023-04-19 14:44:00-04:00,168.02000427246094,168.02000427246094,167.94000244140625,167.9499969482422,83667,0.0,0.0
2023-04-19 14:45:00-04:00,167.94140625,167.9499969482422,167.88999938964844,167.91900634765625,64943,0.0,0.0
2023-04-19 14:46:00-04:00,167.9199981689453,167.9199981689453,167.80999755859375,167.85000610351562,65119,0.0,0.0
2023-04-19 14:47:00-04:00,167.8446044921875,167.906005859375,167.8350067138672,167.88780212402344,63718,0.0,0.0
2023-04-19 14:48:00-04:00,167.88999938964844,167.92999267578125,167.8699951171875,167.8800048828125,162880,0.0,0.0
2023-04-19 14:49:00-04:00,167.88999938964844,167.9199981689453,167.86410522460938,167.89999389648438,202965,0.0,0.0
2023-04-19 14:50:00-04:00,167.89869689941406,167.89999389648438,167.8300018310547,167.86000061035156,55014,0.0,0.0
2023-04-19 14:51:00-04:00,167.85499572753906,167.86000061035156,167.80999755859375,167.85000610351562,34249,0.0,0.0
2023-04-19 14:52:00-04:00,167.851806640625,167.88999938964844,167.8300018310547,167.86000061035156,46471,0.0,0.0
2023-04-19 14:53:00-04:00,167.85000610351562,167.85000610351562,167.77999877929688,167.8000030517578,63347,0.0,0.0
2023-04-19 14:54:00-04:00,167.80999755859375,167.88580322265625,167.80999755859375,167.82870483398438,49947,0.0,0.0
2023-04-19 14:55:00-04:00,167.8300018310547,167.8300018310547,167.77000427246094,167.77000427246094,43717,0.0,0.0
2023-04-19 14:56:00-04:00,167.77000427246094,167.7899932861328,167.7449951171875,167.7700958251953,55509,0.0,0.0
2023-04-19 14:57:00-04:00,167.77499389648438,167.82550048828125,167.77000427246094,167.7949981689453,93403,0.0,0.0
2023-04-19 14:58:00-04:00,167.7949981689453,167.85580444335938,167.77999877929688,167.85580444335938,64297,0.0,0.0
2023-04-19 14:59:00-04:00,167.86000061035156,167.92999267578125,167.85499572753906,167.9250030517578,75505,0.0,0.0
2023-04-19 15:00:00-04:00,167.9250030517578,167.94000244140625,167.85000610351562,167.8800048828125,82282,0.0,0.0
2023-04-19 15:01:00-04:00,167.8699951171875,167.8699951171875,167.78469848632812,167.80499267578125,70633,0.0,0.0
2023-04-19 15:02:00-04:00,167.8000946044922,167.82000732421875,167.77999877929688,167.81500244140625,48682,0.0,0.0
2023-04-19 15:03:00-04:00,167.80999755859375,167.83999633789062,167.77999877929688,167.7902069091797,79669,0.0,0.0
2023-04-19 15:04:00-04:00,167.7899932861328,167.8699951171875,167.7899932861328,167.82000732421875,56157,0.0,0.0
2023-04-19 15:05:00-04:00,167.8188018798828,167.85899353027344,167.80999755859375,167.81500244140625,43414,0.0,0.0
2023-04-19 15:06:00-04:00,167.80999755859375,167.80999755859375,167.7100067138672,167.74000549316406,101102,0.0,0.0
2023-04-19 15:07:00-04:00,167.74879455566406,167.77000427246094,167.72569274902344,167.72999572753906,42304,0.0,0.0
2023-04-19 15:08:00-04:00,167.72999572753906,167.75999450683594,167.6699981689453,167.75999450683594,78589,0.0,0.0
2023-04-19 15:09:00-04:00,167.75999450683594,167.8000030517578,167.7550048828125,167.78500366210938,70338,0.0,0.0
2023-04-19 15:10:00-04:00,167.8000030517578,167.8000030517578,167.75,167.77999877929688,49071,0.0,0.0
2023-04-19 15:11:00-04:00,167.77499389648438,167.8249969482422,167.75999450683594,167.8249969482422,67701,0.0,0.0
2023-04-19 15:12:00-04:00,167.82000732421875,167.8300018310547,167.7899932861328,167.8179931640625,49129,0.0,0.0
2023-04-19 15:13:00-04:00,167.82000732421875,167.83999633789062,167.77499389648438,167.8300018310547,88337,0.0,0.0
2023-04-19 15:14:00-04:00,167.83999633789062,167.84800720214844,167.7899932861328,167.7967987060547,78872,0.0,0.0
2023-04-19 15:15:00-04:00,167.7899932861328,167.7949981689453,167.75,167.7899932861328,49422,0.0,0.0
2023-04-19 15:16:00-04:00,167.7899932861328,167.88999938964844,167.77999877929688,167.875,113007,0.0,0.0
2023-04-19 15:17:00-04:00,167.875,167.91000366210938,167.86199951171875,167.90699768066406,136846,0.0,0.0
2023-04-19 15:18:00-04:00,167.89999389648438,167.91000366210938,167.82000732421875,167.82000732421875,64371,0.0,0.0
2023-04-19 15:19:00-04:00,167.80999755859375,167.82989501953125,167.77000427246094,167.78579711914062,43538,0.0,0.0
2023-04-19 15:20:00-04:00,167.77999877929688,167.77999877929688,167.69009399414062,167.70570373535156,99187,0.0,0.0
2023-04-19 15:21:00-04:00,167.6999969482422,167.77000427246094,167.69000244140625,167.74000549316406,82398,0.0,0.0
2023-04-19 15:22:00-04:00,167.72999572753906,167.80499267578125,167.72000122070312,167.80499267578125,54153,0.0,0.0
2023-04-19 15:23:00-04:00,167.80999755859375,167.83999633789062,167.77999877929688,167.8350067138672,54619,0.0,0.0
2023-04-19 15:24:00-04:00,167.8350067138672,167.83999633789062,167.8000030517578,167.8300018310547,84485,0.0,0.0
2023-04-19 15:25:00-04:00,167.8249969482422,167.8249969482422,167.75999450683594,167.773193359375,49303,0.0,0.0
2023-04-19 15:26:00-04:00,167.77999877929688,167.7899932861328,167.72999572753906,167.75,57792,0.0,0.0
2023-04-19 15:27:00-04:00,167.7550048828125,167.77000427246094,167.72000122070312,167.76499938964844,55062,0.0,0.0
2023-04-19 15:28:00-04:00,167.76870727539062,167.76890563964844,167.7200927734375,167.72999572753906,52831,0.0,0.0
2023-04-19 15:29:00-04:00,167.74000549316406,167.77000427246094,167.72999572753906,167.77000427246094,55685,0.0,0.0
2023-04-19 15:30:00-04:00,167.75999450683594,167.82000732421875,167.73500061035156,167.81370544433594,80871,0.0,0.0
2023-04-19 15:31:00-04:00,167.81260681152344,167.86000061035156,167.7899932861328,167.8000030517578,81466,0.0,0.0
2023-04-19 15:32:00-04:00,167.7949981689453,167.7949981689453,167.75,167.75999450683594,65424,0.0,0.0
2023-04-19 15:33:00-04:00,167.77000427246094,167.80999755859375,167.722900390625,167.72999572753906,56322,0.0,0.0
2023-04-19 15:34:00-04:00,167.73680114746094,167.7449951171875,167.67999267578125,167.69000244140625,72747,0.0,0.0
2023-04-19 15:35:00-04:00,167.69000244140625,167.74000549316406,167.67999267578125,167.6999969482422,52764,0.0,0.0
2023-04-19 15:36:00-04:00,167.6999969482422,167.6999969482422,167.63999938964844,167.67990112304688,82293,0.0,0.0
2023-04-19 15:37:00-04:00,167.67100524902344,167.6750030517578,167.5850067138672,167.63999938964844,130362,0.0,0.0
2023-04-19 15:38:00-04:00,167.63160705566406,167.6999969482422,167.61000061035156,167.68499755859375,138430,0.0,0.0
2023-04-19 15:39:00-04:00,167.6898956298828,167.72999572753906,167.64999389648438,167.72760009765625,132252,0.0,0.0
2023-04-19 15:40:00-04:00,167.72999572753906,167.77000427246094,167.6999969482422,167.74000549316406,106278,0.0,0.0
2023-04-19 15:41:00-04:00,167.72999572753906,167.85000610351562,167.72999572753906,167.82809448242188,117986,0.0,0.0
2023-04-19 15:42:00-04:00,167.82850646972656,167.85000610351562,167.75999450683594,167.82769775390625,149899,0.0,0.0
2023-04-19 15:43:00-04:00,167.81500244140625,167.8184051513672,167.6300048828125,167.64500427246094,262425,0.0,0.0
2023-04-19 15:44:00-04:00,167.63999938964844,167.68980407714844,167.5749969482422,167.5749969482422,128791,0.0,0.0
2023-04-19 15:45:00-04:00,167.57000732421875,167.60000610351562,167.42999267578125,167.4499969482422,209099,0.0,0.0
2023-04-19 15:46:00-04:00,167.44000244140625,167.44000244140625,167.27020263671875,167.30999755859375,175501,0.0,0.0
2023-04-19 15:47:00-04:00,167.30999755859375,167.4199981689453,167.25999450683594,167.39500427246094,153801,0.0,0.0
2023-04-19 15:48:00-04:00,167.39999389648438,167.44580078125,167.3699951171875,167.3699951171875,76966,0.0,0.0
2023-04-19 15:49:00-04:00,167.360107421875,167.42999267578125,167.33999633789062,167.40499877929688,102370,0.0,0.0
2023-04-19 15:50:00-04:00,167.39999389648438,167.39999389648438,167.21499633789062,167.28500366210938,244437,0.0,0.0
2023-04-19 15:51:00-04:00,167.2899932861328,167.3258056640625,167.1699981689453,167.25999450683594,228087,0.0,0.0
2023-04-19 15:52:00-04:00,167.2790069580078,167.39999389648438,167.2790069580078,167.32000732421875,203692,0.0,0.0
2023-04-19 15:53:00-04:00,167.32000732421875,167.4499969482422,167.3000030517578,167.39999389648438,170099,0.0,0.0
2023-04-19 15:54:00-04:00,167.38999938964844,167.47000122070312,167.30999755859375,167.3800048828125,231501,0.0,0.0
2023-04-19 15:55:00-04:00,167.3800048828125,167.6199951171875,167.3800048828125,167.56500244140625,405179,0.0,0.0
2023-04-19 15:56:00-04:00,167.57000732421875,167.58999633789062,167.47000122070312,167.48500061035156,172590,0.0,0.0
2023-04-19 15:57:00-04:00,167.48500061035156,167.57000732421875,167.47999572753906,167.52999877929688,205585,0.0,0.0
2023-04-19 15:58:00-04:00,167.52999877929688,167.60000610351562,167.52000427246094,167.56500244140625,252186,0.0,0.0
2023-04-19 15:59:00-04:00,167.55999755859375,167.63999938964844,167.44000244140625,167.6199951171875,657619,0.0,0.0
